,area_fips,own_code,industry_code,year,annual_avg_estabs,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,lq_disclosure_code,lq_annual_avg_estabs,lq_annual_avg_emplvl,lq_total_annual_wages,lq_taxable_annual_wages,lq_annual_contributions,lq_annual_avg_wkly_wage,lq_avg_annual_pay,oty_disclosure_code,oty_annual_avg_estabs_chg,oty_annual_avg_estabs_pct_chg,oty_annual_avg_emplvl_chg,oty_annual_avg_emplvl_pct_chg,oty_total_annual_wages_chg,oty_total_annual_wages_pct_chg,oty_taxable_annual_wages_chg,oty_taxable_annual_wages_pct_chg,oty_annual_contributions_chg,oty_annual_contributions_pct_chg,oty_annual_avg_wkly_wage_chg,oty_annual_avg_wkly_wage_pct_chg,oty_avg_annual_pay_chg,oty_avg_annual_pay_pct_chg
25,01025,3,1026,2022,2,0,0,0,0,0,0,N,6.68,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
26,01025,5,1026,2022,66,699,11276341,6019572,82624,310,16138,,1.09,0.82,0.62,0.86,1.07,0.76,0.77,,7,11.9,67,10.6,1700198,17.8,872686,17.0,11079,15.5,19,6.5,994,6.6
27,01027,5,1026,2022,15,128,1903049,1056468,13028,286,14858,,0.79,0.28,0.23,0.27,0.32,0.82,0.82,,1,7.1,20,18.5,234303,14.0,134764,14.6,554,4.4,-12,-4.0,-653,-4.2
28,01029,3,1026,2022,4,27,557238,0,0,397,20638,,35.68,4.55,3.1,0.0,0.0,0.68,0.68,,0,0.0,1,3.8,-10681,-1.9,0,0.0,0,0.0,-16,-3.9,-861,-4.0
29,01029,5,1026,2022,13,124,2380895,1200043,11043,370,19253,,0.58,0.49,0.41,0.58,0.36,0.84,0.84,,0,0.0,4,3.3,164256,7.4,36808,3.2,-2620,-19.2,15,4.2,781,4.2
30,01031,3,1026,2022,1,0,0,0,0,0,0,N,2.01,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
31,01031,5,1026,2022,124,1923,33724736,17607237,193468,337,17538,,1.24,1.11,1.03,1.14,1.13,0.93,0.93,,11,9.7,73,3.9,1696684,5.3,-139428,-0.8,-71305,-26.9,4,1.2,229,1.3
32,01033,2,1026,2022,1,2,220162,0,0,1882,97850,,8.34,0.68,2.24,0.0,0.0,2.92,2.91,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
33,01033,3,1026,2022,1,0,0,0,0,0,0,N,1.67,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
34,01033,5,1026,2022,136,1845,34731940,17636767,227859,362,18821,,1.13,0.73,0.57,0.81,0.82,0.78,0.78,,4,3.0,79,4.5,3390323,10.8,1756618,11.1,4310,1.9,21,6.2,1073,6.0
35,01035,5,1026,2022,21,195,3368413,1796631,30527,333,17318,,0.94,0.59,0.54,0.67,0.99,0.91,0.91,,-2,-8.7,-10,-4.9,31024,0.9,-91472,-4.8,-2287,-7.0,19,6.1,1005,6.2
36,01037,3,1026,2022,1,0,0,0,0,0,0,N,16.21,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
37,01037,5,1026,2022,4,65,2284455,556070,6043,676,35145,,0.32,0.43,0.71,0.43,0.3,1.65,1.65,,-1,-20.0,-1,-1.5,245529,12.0,35387,6.8,-3288,-35.2,81,13.6,4213,13.6
38,01039,3,1026,2022,1,0,0,0,0,0,0,N,2.46,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39,01039,5,1026,2022,80,1064,19199107,9923027,114504,347,18047,,0.98,0.85,0.81,0.98,0.83,0.96,0.96,,1,1.3,8,0.8,1176904,6.5,-54553,-0.5,-35196,-23.5,19,5.8,982,5.8
40,01041,5,1026,2022,21,217,3561035,1945123,19989,315,16391,,0.88,0.64,0.54,0.71,0.48,0.84,0.84,,2,10.5,7,3.3,282193,8.6,115501,6.3,-2929,-12.8,15,5.0,771,4.9
41,01043,5,1026,2022,177,2928,62825682,28703737,309947,413,21459,,1.04,0.93,0.94,1.02,0.96,1.01,1.01,,9,5.4,109,3.9,7320352,13.2,1743993,6.5,-57357,-15.6,34,9.0,1770,9.0
42,01045,1,1026,2022,6,174,5108963,0,0,565,29404,,46.67,33.13,19.76,0.0,0.0,0.6,0.6,,0,0.0,4,2.4,1090890,27.1,0,0.0,0,0.0,110,24.2,5745,24.3
43,01045,3,1026,2022,1,0,0,0,0,0,0,N,2.45,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
44,01045,5,1026,2022,87,1129,21393516,10013904,133336,364,18949,,1.06,0.61,0.44,0.78,1.0,0.72,0.72,,-3,-3.3,-56,-4.7,728952,3.5,-234563,-2.3,-31886,-19.3,29,8.7,1512,8.7
45,01047,2,1026,2022,1,5,187144,0,0,758,39399,,13.57,3.59,5.01,0.0,0.0,1.47,1.47,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
46,01047,3,1026,2022,8,33,753782,0,0,436,22670,,21.73,1.18,1.06,0.0,0.0,0.89,0.89,,-1,-11.1,0,0.0,100746,15.4,0,0.0,0,0.0,56,14.7,2931,14.8
47,01047,5,1026,2022,63,849,13812679,7247495,93251,313,16276,,0.85,0.71,0.6,0.74,0.62,0.84,0.84,,2,3.3,18,2.2,952003,7.4,129271,1.8,-22258,-19.3,15,5.0,800,5.2
48,01049,5,1026,2022,122,1841,37332927,17925866,176176,390,20275,,1.09,0.79,0.78,0.85,0.78,1.0,1.0,,-1,-0.8,30,1.7,2796411,8.1,514664,3.0,-51914,-22.8,23,6.3,1201,6.3
49,01051,2,1026,2022,1,8,309819,0,0,761,39551,,7.66,3.3,4.98,0.0,0.0,1.54,1.54,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
50,01051,3,1026,2022,3,0,0,0,0,0,0,N,4.6,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
51,01051,5,1026,2022,172,3403,67529898,30418299,335837,382,19847,,1.31,1.63,1.75,1.83,1.9,1.08,1.08,,3,1.8,99,3.0,5745929,9.3,1301296,4.5,-68658,-17.0,22,6.1,1147,6.1
52,01053,3,1026,2022,2,0,0,0,0,0,0,N,5.46,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
53,01053,5,1026,2022,74,1067,19425675,9699247,112636,350,18202,,1.0,0.81,0.7,0.91,0.94,0.85,0.85,,0,0.0,-55,-4.9,114421,0.6,-741132,-7.1,-29645,-20.8,19,5.7,983,5.7
54,01055,3,1026,2022,3,15,292693,0,0,367,19089,,3.28,0.19,0.15,0.0,0.0,0.75,0.75,,-1,-25.0,-36,-70.6,-266011,-47.6,0,0.0,0,0.0,155,73.1,8044,72.8
55,01055,5,1026,2022,221,3785,71367648,35824793,393036,363,18853,,1.2,1.13,1.11,1.17,1.08,0.99,0.99,,10,4.7,174,4.8,6894672,10.7,2375404,7.1,-63325,-13.9,20,5.8,998,5.6
56,01057,5,1026,2022,23,281,3870330,2189147,19245,265,13790,,0.78,0.68,0.55,0.72,0.54,0.8,0.8,,2,9.5,-17,-5.7,65438,1.7,-20014,-0.9,-7407,-27.8,20,8.2,1040,8.2
57,01059,3,1026,2022,1,0,0,0,0,0,0,N,3.86,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
58,01059,5,1026,2022,59,682,11601853,6228799,68415,327,17005,,1.13,0.59,0.51,0.63,0.51,0.85,0.85,,3,5.4,62,10.0,1499519,14.8,704821,12.8,-9941,-12.7,14,4.5,711,4.4
59,01061,5,1026,2022,37,364,6230287,3025276,34161,329,17116,,0.78,0.65,0.65,0.63,0.65,1.0,1.0,,2,5.7,-13,-3.4,439755,7.6,-43924,-1.4,-10396,-23.3,33,11.1,1736,11.3
60,01063,5,1026,2022,12,260,7996402,3045121,51976,593,30815,,0.86,1.48,2.55,2.32,2.93,1.72,1.72,,2,20.0,14,5.7,77812,1.0,510247,20.1,5037,10.7,-26,-4.2,-1353,-4.2
61,01065,5,1026,2022,14,152,2686125,1320737,13726,341,17711,,0.56,0.57,0.5,0.69,0.67,0.89,0.89,,-1,-6.7,-5,-3.2,275635,11.4,77317,6.2,-6585,-32.4,45,15.2,2317,15.1
62,01067,5,1026,2022,31,269,4577523,2317159,27633,328,17033,,0.98,0.69,0.53,0.72,0.98,0.77,0.77,,6,24.0,45,20.1,1016194,28.5,525591,29.3,-3143,-10.2,22,7.2,1122,7.1
63,01069,5,1026,2022,331,5741,114462061,55287564,691725,383,19938,,1.21,1.11,1.0,1.23,1.39,0.9,0.9,,16,5.1,223,4.0,10898408,10.5,3026604,5.8,-44689,-6.1,22,6.1,1168,6.2
64,01071,3,1026,2022,1,0,0,0,0,0,0,N,2.23,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
65,01071,5,1026,2022,101,1110,20410798,10556557,112790,354,18384,,1.12,0.7,0.65,0.75,0.61,0.93,0.93,,6,6.3,34,3.2,1227504,6.4,611137,6.1,-21697,-16.1,11,3.2,554,3.1
66,01073,2,1026,2022,1,6,320102,0,0,1012,52620,,0.58,0.14,0.18,0.0,0.0,1.3,1.3,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
67,01073,3,1026,2022,27,367,14491695,431006,5603,759,39469,,3.13,0.42,0.44,0.15,0.19,1.03,1.03,,0,0.0,66,21.9,2516060,21.0,12749,3.0,166,3.1,-7,-0.9,-372,-0.9
68,01073,5,1026,2022,1936,33179,854962816,334938386,4180949,496,25768,,1.11,0.89,0.79,1.03,1.15,0.89,0.89,,59,3.1,1929,6.2,110903048,14.9,27129245,8.8,-338962,-7.5,38,8.3,1958,8.2
69,01075,3,1026,2022,4,25,507646,0,0,389,20238,,33.4,3.07,2.32,0.0,0.0,0.75,0.75,,0,0.0,0,0.0,12231,2.5,0,0.0,0,0.0,12,3.2,618,3.1
70,01075,5,1026,2022,23,166,2720101,1365269,14248,316,16436,,0.95,0.47,0.38,0.47,0.42,0.81,0.81,,0,0.0,-13,-7.3,31635,1.2,-78497,-5.4,-6120,-30.0,27,9.3,1389,9.2
71,01077,5,1026,2022,238,4338,84389124,39238412,471873,374,19452,,1.27,1.4,1.44,1.52,1.46,1.03,1.03,,10,4.4,198,4.8,8601567,11.3,2719734,7.4,-34213,-6.8,22,6.2,1146,6.3
72,01079,2,1026,2022,1,2,44985,0,0,472,24537,,23.33,3.27,2.74,0.0,0.0,0.92,0.92,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
73,01079,5,1026,2022,52,507,8615851,4447907,48461,327,16980,,1.21,0.96,0.85,1.17,1.15,0.88,0.88,,3,6.1,-7,-1.4,72462,0.8,-37396,-0.8,-16741,-25.7,7,2.2,356,2.1
74,01081,3,1026,2022,5,215,5662837,152172,1066,507,26359,,3.16,1.42,1.33,0.33,0.23,0.94,0.94,,-1,-16.7,17,8.6,558678,10.9,32177,26.8,-313,-22.7,10,2.0,537,2.1
75,01081,5,1026,2022,482,9029,179810425,83466736,1020392,383,19915,,1.51,1.39,1.3,1.64,1.76,0.94,0.94,,35,7.8,695,8.3,23393505,15.0,8613523,11.5,-105255,-9.4,22,6.1,1145,6.1
76,01083,5,1026,2022,130,1922,41630610,18490682,177246,416,21655,,0.92,0.63,0.57,0.71,0.46,0.9,0.9,,3,2.4,14,0.7,4036438,10.7,367724,2.0,-60277,-25.4,37,9.8,1951,9.9
77,01085,5,1026,2022,6,57,1696645,620883,29696,569,29593,,0.36,0.2,0.21,0.29,0.77,1.07,1.07,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
78,01087,2,1026,2022,1,39,744163,0,0,371,19287,,42.42,72.04,43.29,0.0,0.0,0.61,0.61,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
79,01087,5,1026,2022,22,390,9166677,3747446,62914,452,23489,,0.93,0.83,0.86,1.76,2.18,1.03,1.03,,1,4.8,-28,-6.7,171476,1.9,-115989,-3.0,-2339,-3.6,38,9.2,1978,9.2
80,01089,1,1026,2022,6,155,5740461,0,0,711,36995,,3.9,2.4,1.51,0.0,0.0,0.63,0.63,,0,0.0,-11,-6.6,384851,7.2,0,0.0,0,0.0,90,14.5,4684,14.5
81,01089,3,1026,2022,4,254,11716467,280712,1964,889,46204,,0.82,0.48,0.54,0.16,0.13,1.12,1.12,,0,0.0,24,10.4,2001945,20.6,34196,13.9,-871,-30.7,77,9.5,3998,9.5
82,01089,5,1026,2022,1108,19567,440134927,190834200,2306495,433,22494,,1.13,0.86,0.62,1.02,1.17,0.72,0.72,,66,6.3,1288,7.0,59131378,15.5,16475551,9.4,-294316,-11.3,32,8.0,1650,7.9
83,01091,5,1026,2022,42,450,7984163,3867091,37299,341,17736,,0.97,0.6,0.49,0.62,0.57,0.83,0.83,,0,0.0,-29,-6.1,-279762,-3.4,-493159,-11.3,-24586,-39.7,9,2.7,472,2.7
84,01093,3,1026,2022,1,0,0,0,0,0,0,N,3.71,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
85,01093,5,1026,2022,61,702,11778747,6061374,72744,323,16785,,1.13,0.61,0.53,0.62,0.5,0.87,0.87,,0,0.0,-38,-5.1,140609,1.2,-261508,-4.1,-22915,-24.0,21,7.0,1063,6.8
86,01095,3,1026,2022,15,131,3175197,0,0,466,24207,,15.93,1.38,1.29,0.0,0.0,0.93,0.93,,0,0.0,7,5.6,182340,6.1,0,0.0,0,0.0,2,0.4,87,0.4
87,01095,5,1026,2022,239,3649,68908694,35527068,424431,363,18886,,1.26,0.89,0.86,0.96,1.16,0.96,0.96,,12,5.3,48,1.3,4856259,7.6,2063396,6.2,-51382,-10.8,21,6.1,1097,6.2
88,01097,1,1026,2022,1,2,33618,0,0,298,15516,,0.69,0.04,0.01,0.0,0.0,0.33,0.33,,0,0.0,0,0.0,18422,121.2,0,0.0,0,0.0,146,96.1,7588,95.7
89,01097,2,1026,2022,1,46,2202090,0,0,916,47613,,1.08,2.2,3.03,0.0,0.0,1.37,1.37,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
90,01097,3,1026,2022,4,14,737523,148746,1041,1032,53638,,0.87,0.03,0.05,0.1,0.06,1.63,1.63,,0,0.0,-15,-51.7,-428331,-36.7,-45895,-23.6,-1197,-53.5,261,33.9,13551,33.8
91,01097,5,1026,2022,1028,17316,366255610,160425831,2034014,407,21152,,1.11,0.96,0.81,1.01,0.95,0.85,0.85,,22,2.2,784,4.7,36653869,11.1,10288389,6.9,-192148,-8.6,24,6.3,1215,6.1
92,01099,5,1026,2022,36,404,6544343,3404372,50063,312,16202,,0.9,0.62,0.45,0.59,0.71,0.74,0.74,,2,5.9,13,3.3,45446,0.7,32928,1.0,-13114,-20.8,-8,-2.5,-441,-2.6
93,01101,1,1026,2022,12,177,5722490,0,0,623,32407,,13.68,4.62,3.24,0.0,0.0,0.7,0.7,,1,9.1,-11,-5.9,1599692,38.8,0,0.0,0,0.0,202,48.0,10526,48.1
94,01101,2,1026,2022,2,102,5217132,0,0,981,51023,,3.58,6.55,9.81,0.0,0.0,1.49,1.49,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
95,01101,3,1026,2022,46,614,24184609,4196370,46160,757,39378,,16.5,1.96,2.39,4.57,4.83,1.21,1.21,,0,0.0,-2,-0.3,2183945,9.9,116447,2.9,-15039,-24.6,70,10.2,3672,10.3
96,01101,5,1026,2022,645,11230,245463822,107624449,1458923,420,21859,,1.15,0.83,0.74,1.07,1.21,0.89,0.89,,9,1.4,623,5.9,26045094,11.9,7008455,7.0,-114776,-7.3,22,5.5,1173,5.7
97,01103,5,1026,2022,263,4484,90416076,43422260,477859,388,20163,,1.05,0.84,0.69,0.88,0.88,0.81,0.81,,9,3.5,189,4.4,6610011,7.9,1310404,3.1,-90199,-15.9,13,3.5,652,3.3
98,01105,5,1026,2022,13,107,1829049,870610,15000,329,17134,,0.97,0.57,0.6,0.67,0.92,1.05,1.06,,-2,-13.3,-1,-0.9,-176772,-8.8,-45563,-5.0,-8912,-37.3,-28,-7.8,-1453,-7.8
99,01107,5,1026,2022,18,125,2386497,1143366,10637,366,19029,,0.62,0.33,0.31,0.41,0.33,0.93,0.93,,-1,-5.3,-17,-12.0,-43144,-1.8,-72772,-6.0,-7058,-39.9,36,10.9,1868,10.9
100,01109,5,1026,2022,91,1575,27075560,13373795,199004,331,17188,,1.47,1.0,0.83,1.03,1.27,0.83,0.83,,3,3.4,74,4.9,1610212,6.3,35292,0.3,-45462,-18.6,5,1.5,219,1.3
101,01111,5,1026,2022,34,410,6342256,3682316,40261,298,15485,,0.94,0.81,0.72,0.91,0.76,0.89,0.89,,4,13.3,-8,-1.9,262398,4.3,118824,3.3,-8625,-17.6,18,6.4,922,6.3
102,01113,3,1026,2022,1,0,0,0,0,0,0,N,2.23,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
103,01113,5,1026,2022,113,1595,27095095,14570118,148679,327,16988,,1.25,1.11,0.95,1.21,1.1,0.85,0.85,,1,0.9,-13,-0.8,-606741,-2.2,-206661,-1.4,-62821,-29.7,-4,-1.2,-237,-1.4
104,01115,5,1026,2022,157,2142,42850244,20859569,210122,385,20008,,1.09,1.02,0.98,1.14,0.98,0.96,0.96,,1,0.6,29,1.4,2241055,5.5,593885,2.9,-48685,-18.8,15,4.1,790,4.1
105,01117,3,1026,2022,1,0,0,0,0,0,0,N,0.36,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
106,01117,5,1026,2022,531,8690,204052715,86834788,980819,452,23482,,0.96,0.96,0.81,0.99,0.95,0.85,0.85,,33,6.6,432,5.2,23456880,13.0,6714585,8.4,-116570,-10.6,31,7.4,1611,7.4
107,01119,5,1026,2022,28,268,4811466,2779515,41601,345,17959,,1.19,0.89,0.81,1.34,1.75,0.92,0.92,,2,7.7,-5,-1.8,325018,7.2,197146,7.6,-5713,-12.1,29,9.2,1530,9.3
108,01121,2,1026,2022,1,0,0,0,0,0,0,,8.21,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
109,01121,3,1026,2022,6,100,3790004,0,0,731,38027,,9.86,1.34,1.65,0.0,0.0,1.24,1.24,,0,0.0,6,6.4,291682,8.3,0,0.0,0,0.0,14,2.0,745,2.0
110,01121,5,1026,2022,158,2356,50683872,22057147,251183,414,21513,,1.29,0.73,0.68,0.76,0.81,0.93,0.93,,6,3.9,129,5.8,5850705,13.0,800516,3.8,-60898,-19.5,27,7.0,1381,6.9
111,01123,2,1026,2022,1,0,0,0,0,0,0,,12.5,0.0,0.0,0.0,0.0,0.0,0.0,N,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
112,01123,3,1026,2022,1,0,0,0,0,0,0,N,2.5,0.0,0.0,0.0,0.0,0.0,0.0,N,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
113,01123,5,1026,2022,102,1326,32026819,12419374,142153,465,24159,,1.27,1.01,1.31,1.06,0.97,1.3,1.3,,7,7.4,92,7.5,3415877,11.9,973143,8.5,-19429,-12.0,19,4.3,981,4.2
114,01125,2,1026,2022,1,31,682541,0,0,421,21900,,2.46,2.72,1.8,0.0,0.0,0.66,0.66,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
115,01125,3,1026,2022,12,410,7298378,0,0,342,17797,,5.91,1.79,1.01,0.0,0.0,0.56,0.56,,0,0.0,71,20.9,1410998,24.0,0,0.0,0,0.0,8,2.4,409,2.4
116,01125,5,1026,2022,563,10903,223863710,102642296,1300346,395,20533,,1.38,1.11,0.95,1.28,1.45,0.86,0.86,,26,4.8,517,5.0,26088582,13.2,8017156,8.5,-164981,-11.3,29,7.9,1490,7.8
117,01127,5,1026,2022,128,2136,41598836,19956344,215064,375,19479,,1.05,1.15,1.13,1.26,1.29,0.99,0.99,,7,5.8,31,1.5,3361821,8.8,616261,3.2,-35201,-14.1,26,7.4,1316,7.2
118,01129,3,1026,2022,1,0,0,0,0,0,0,N,8.49,0.0,0.0,0.0,0.0,0.0,0.0,N,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
119,01129,5,1026,2022,12,71,1231195,619508,5835,333,17341,,0.51,0.19,0.11,0.2,0.16,0.56,0.56,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
120,01131,5,1026,2022,16,88,1269612,693880,10583,277,14414,,0.72,0.33,0.21,0.36,0.48,0.63,0.63,,-1,-5.9,-7,-7.4,-303844,-19.3,-126561,-15.4,-2547,-19.4,-41,-12.9,-2134,-12.9
121,01133,3,1026,2022,5,20,527555,0,0,503,26160,,24.7,1.0,0.96,0.0,0.0,0.95,0.95,,0,0.0,-2,-9.1,-22335,-4.1,0,0.0,0,0.0,24,5.0,1259,5.1
122,01133,5,1026,2022,28,348,6863399,3280282,27600,379,19718,,0.69,0.4,0.38,0.42,0.29,0.95,0.95,,0,0.0,-11,-3.1,528232,8.3,-1652,-0.1,-13401,-32.7,39,11.5,2047,11.6
123,01999,1,1026,2022,1,14,951448,0,0,1292,67161,,0.4,0.61,0.62,0.0,0.0,1.0,1.0,,0,0.0,5,55.6,397518,71.8,0,0.0,0,0.0,75,6.2,3855,6.1
